ROCO_ID,PMC_ID,Keywords,Caption
ROCO_73131,PMC1769475_1476-7120-5-1-3.jpg,"right,arrowhead,wall,thickening,circumferential,artery,pulmonary,axi", Long axis showing circumferential wall thickening of the right pulmonary artery (arrowhead).
ROCO_73132,PMC3099517_LI-28-67-g002.jpg,"upper,marking,right,lobe,vascular,posterior,chest,hyperexpansion,segment,ct", CT of chest showing hyperexpansion of posterior segment of right upper lobe and attenuated vascular markings
ROCO_73133,PMC4008406_CRIM.CARDIOLOGY2013-407242.002.jpg,"coronarography,occlusion,circumflex,arrow,artery,total,red", Coronarography showing a near total occlusion of the circumflex artery (red arrow).
ROCO_73134,PMC3214484_JSTCR-2-20-g003.jpg,"xray,heart,chest,globular", Chest X-ray showing centrally placed globular heart
ROCO_73135,PMC5337284_PAMJ-25-223-g001.jpg,"de,infrieur,standard,molle,membre,une,infiltration,party,du", Radiographie standard du membre inférieur: une infiltration des parties molles
ROCO_73136,PMC5334506_WJR-9-85-g001.jpg,"body,gastric,lesion,grade,thickening,wall,arrow,surgery", Wall thickening of the gastric body (arrow). Surgery was not required. Grade 1 lesion.
ROCO_73137,PMC5321160_PAMJ-25-45-g006.jpg,"case,opacity,right,multiple,density,region,hypochondrium,crescentic,cone,ovalshaped,view,calcific,liver", Cone view of the right hypochondrium of case 2 showing multiple crescentic and oval-shaped opacities of calcific density in region of the liver
ROCO_73138,PMC2803995_1757-1626-2-9336-1.jpg,"arterial,lesion,image,pancrea,abdoman,tail,enhancement,phase,ct", CT abdomen showing non-enhancing lesion in the tail of pancreas. Image in arterial phase taken before pancreas enhancement.
ROCO_73139,PMC4900369_ACA-19-169-g003.jpg,"transesophageal,cavity,echocardiography,view,chamber,midesophageal,communication,ventricle,left,cystic", Transesophageal echocardiography midesophageal two chamber view showing the communication of left ventricle with the cystic cavity
ROCO_73140,PMC4007789_CRIM.CARDIOLOGY2012-161450.002.jpg,"effusion,echocardiogram,transthoracic,pericardial", Transthoracic echocardiogram showing a moderate-sized pericardial effusion (marked).
ROCO_73141,PMC4900311_ACA-18-111-g001.jpg,"aortic,daa,double,image,trachea,computerized,axial,arrow,tomography,white,arch,section,contrast"," Contrast enhanced computerized tomography axial section image showing the double aortic arch (DAA, marked by white arrow) encircling the trachea (T, marked by white arrow)"
ROCO_73142,PMC4765299_hnv043f6p.jpg,"medial,axial,suture,mri,arrow,perforation,cortical,white,prominent", Axial MRI demonstrating medial cortical perforation with prominent suture anchor (white arrow) 77 × 64 mm.
ROCO_73143,PMC3173918_JPN-6-55-g002.jpg,"syrinx,communication,image,t1w,mri,arrow,myelocystocele", MRI T1W image showing myelocystocele with syrinx and communication (arrow)
ROCO_73144,PMC3213726_LI-28-315-g001.jpg,"xray,chest,hydropneumothorax", Chest X-ray showing left hydropneumothorax
ROCO_73145,PMC3700748_1752-1947-7-167-1.jpg,"body,sternum,pu,wall,image,collection,large,chest,manubrium,arrow,resonance,magnetic", Magnetic resonance image: the arrow shows a large collection of pus in the chest wall located between the body and the manubrium of the sternum.
ROCO_73146,PMC3043450_jsls-6-4-385-g01.jpg,"layer,right,point,wall,underlying,open,ct,pelvi,abdominal,scan,spiral,contrast,musculoaponeurotic,bowel,fluid,free,intravenou,lower,solid,abdoman,arrow,oral,side", Spiral CT scan of the abdomen and pelvis with oral and intravenous contrast. Open arrow points to free fluid tracking down the right side of the pelvis. Solid arrow points to disrupted right lower abdominal wall musculoaponeurotic layers; only skin covers the underlying bowel.
ROCO_73147,PMC2936098_JCD-13-94-g005.jpg,"radiograph,post,obturation", Post obturation radiograph
ROCO_73148,PMC4722566_JOCR-4-39-g003.jpg,"tibae,bilateral,scan,uptake,curve,medial,radiotracer,concavity,bone,aspect,tibia,focal,left", Bone scan of bilateral tibae demonstrates focal increased radiotracer uptake along the medial aspect of the left tibia at the concavity of the curve.
ROCO_73149,PMC4013744_JETS-7-97-g005.jpg,"semijacketed,bullet,technique,primary,path,singleshot", The primary bullet path by a semi-jacketed single-shot technique
ROCO_73150,PMC4489064_JPN-10-159-g005.jpg,"ventriculoperitoneal,ventricle,shunt,situ", Enlarged ventricles with ventriculoperitoneal shunt in situ
ROCO_73151,PMC5577081_1349-7235-56-2025-g001.jpg,"lower,hilar,atrial,right,field,pattern,admission,initial,reticular,enlargement,chest,radiography,lung,adenopathy,bilateral"," Chest radiography on initial admission. Reticular patterns were observed in both lower lung fields, along with bilateral hilar adenopathy, and right atrial enlargement."
ROCO_73152,PMC5516738_CRID2017-9640517.005.jpg,"alveolar,preoperative,maxilla,lesion,area,image,radiographic,severe,xray,los,panoramic,right,show,implant,bone,view", Preoperative radiographic view (panoramic X-ray image). Implants of right maxilla area show a severe alveolar bone loss lesion.
ROCO_73154,PMC3806688_crg-0007-0388-g01.jpg,"lesion,viii,hyperechoic,segment,intense,liver", Intense hyperechoic lesion in liver segment VIII.
ROCO_73155,PMC5100164_UA-8-500-g004.jpg,"tomography,right,atrial,thrombu", Computed tomography showing the right atrial thrombus
ROCO_73156,PMC4630241_40064_2015_1458_Fig2_HTML.jpg,"therapy,head,abnormality,lesion,obviou,femoral,nephriti,image,lowintensity,purpura,band,corticosteroid,initiation,right,resonance,magnetic,coronal,left", A coronal T1-weighted magnetic resonance image obtained 8.5 months after the initiation of corticosteroid therapy for purpura nephritis. Note the low-intensity band lesion in the left femoral head but no obvious abnormality in the right femoral head
ROCO_73158,PMC5612792_gr5.jpg,"distal,image,gallstone,axial,ileum,ct", Axial CT image – 3.6 cm gallstone impacted within distal ileum.
ROCO_73159,PMC4760056_gou056f1p.jpg,"ligament,proximal,tomography,operative,superior,ileocolic,splenic,mesenteric,branch,finding,treitz,angiography,normal,confluence,portal,portion,phase,artery,vein,absent,occlusion,suggestive,abrupt,drainage,venou,jejunal"," Computed tomography angiography of the superior mesenteric artery was filmed into the portal venous phase. There was filling of the ileocolic vein, as well as of the jejunal branches. At the confluence of the jejunal branches with the ileocolic vein, there was an abrupt occlusion at the ligament of Treitz, suggestive of the operative finding of volvulus. The normal expected proximal most portion of the superior mesenteric vein, along with its drainage into the splenic vein, is absent."
ROCO_73160,PMC3043583_jls0021026140001.jpg,"scan,double,bowel,abdoman,location,arrow,small,hernia,white,spigelian,distended,contrast,ct", Double contrast CT scan of the abdomen showing the Spigelian hernia location (white arrow) with distended small bowel.
ROCO_73161,PMC2974185_381_2010_1118_Fig8_HTML.jpg,"subdural,complication,hemorrhage"," Subdural hemorrhage, a complication"
ROCO_73162,PMC5495958_nmc-57-267-g9.jpg,"primitive,right,pia,course,hypoglossal,carotid,intersegmental,suboccipital,lateral,proatlantal,schematic,angiogram,patient,pha,threedimensional,artery,dorsal,rotational,region,persistent,common,drawing,view", Course of the persistent primitive proatlantal intersegmental artery. Three-dimensional rotational angiogram of a right common carotid artery in lateral view in a patient with a persistent primitive hypoglossal artery (PHA). Added is a schematic drawing of the course of the persistent primitive proatlantal intersegmental artery (PIA) in the suboccipital region. Note the dorsal course of the PIA compared to the PHA.
ROCO_73163,PMC4491425_13019_2015_303_Fig5_HTML.jpg,"origin,right,arsa,ligation,patent,anastomosi,common,carotid,artery,ct,complete", Follow up CT angiography showing complete ligation of the origin of ARSA and patent anastomosis of ARSA to right common carotid artery
ROCO_73164,PMC2734531_1757-7241-17-34-5.jpg,"cm,pleural,image,resuscitative,sign,ultrasound,batwing,line,rib,side", Resuscitative ultrasound image illustrating the batwing sign. The pleural line is seen approximately 0.5 cm below the rib shadows on either side.
ROCO_73166,PMC4437790_13256_2015_607_Fig1_HTML.jpg,"fr,confirmation,uterine,distal,balloon,fluoroscopic,flow,sheath,tip,fogarty,artery,effectivenes,stop,image"," The two Fogarty balloons, over the distal tips of the 5 Fr sheaths, inside the uterine arteries. Both balloons were inflated for the confirmation of the effectiveness of the stop flow through fluoroscopic image."
ROCO_73167,PMC4475705_CRICC2015-802186.005.jpg,"alveolar,opacity,bilateral,glas,chest,ct,infiltrate,ground", CT chest showing bilateral alveolar infiltrates and ground glass opacities.
ROCO_73169,PMC4857321_10.1177_2050313X15570649-fig2.jpg,"filter,wallstent,right,patient,ivc,true,image,show,venogram,anatomy,black,preaortic,arrow,digital,infrarenal,white,star,trunk,subtraction"," Digital subtraction images depicting patient’s true anatomy: venogram shows left-sided IVC with filter (black arrow), pre-aortic trunk (white arrow), and a wallstent (star) deployed in right infrarenal IVC."
ROCO_73172,PMC4560500_1678-7757-jaos-23-4-0397-gf03.jpg,"palate,demarcation,hard,axial,reformation,new", New axial reformation obtained from hard palate demarcation
ROCO_73173,PMC3773596_kju-54-638-g001.jpg,"mas,abdominal,wall,bladder,tumor,abdoman,tomography,catheter", Computed tomography of the abdomen showing the catheter in the bladder below a tumor mass encasing the catheter as it passes through the abdominal wall.
ROCO_73174,PMC5602831_12886_2017_559_Fig2_HTML.jpg,"choroidal,subfoveal,thicknes,radii,minimum,concentric,ring,superior,outer,temporal,retinopathy,foveal,inner,inferior,treatment,nasal,retinal,early,analyzed,macular,center,mm,study,diabetic,quadrant,region"," Analyzed regions of retinal and choroidal thickness using the Early Treatment Diabetic Retinopathy Study map. Three concentric macular regions were defined, with radii of 0.5 mm (center 1 mm), 0.5 to 1.5 mm (inner ring), and 1.5 to 3.0 mm (outer ring). Inner and outer rings were divided into four quadrants: superior, nasal, inferior, and temporal. Foveal minimum thickness and subfoveal choroidal thickness were also analyzed"
ROCO_73175,PMC2933528_JISP-14-40-g002.jpg,"method,radiographic,linear,measurement", Method of recording linear radiographic measurements
ROCO_73176,PMC3603106_IJEM-16-438-g002.jpg,"opacity,scan,hr,admission,consolidation,confluence,chest,tomography"," Computed tomography scan chest: Done at 48 hrs of admission, showing confluence of opacities with consolidation"
ROCO_73177,PMC4448593_40644_2015_16_Fig2.jpg,"node,right,group,cancer,image,lymph,obturator,mr,prostate",  Prostate cancer. T2-weighted MR image showing a minimally enlarged lymph node in the right obturator group.
ROCO_73179,PMC2559824_1757-1626-1-158-2.jpg,"area,bilateral,extraaxial,lateral,csf,folia,space,brain,posterior,cerebellar,mri,parietooccipital,gliosi,ventricle,prominent,study,left", The MRI study of the brain revealed prominent bilateral extra-axial C.S.F. spaces with gliosis in both posterior parieto-occipital area with prominent left lateral ventricle and cerebellar folias.
ROCO_73180,PMC4433065_13019_2015_277_Fig1_HTML.jpg,"heart,rv,right,old,la,raraa,scan,diagnosi,ventricle,lv,aneurysm,time,aneurysmatic,atrium,patient,size,ct"," Heart CT scan. A CT of the patient’s chest at the time of diagnosis. The patient was 2 month old. The size of the aneurysm was 3.9x3.4x3.4 cm. RA + RAA indicates aneurysmatic right atrium. RV indicates right ventricle, LA – left atrium, LV – left ventricle"
ROCO_73181,PMC3343406_NJMS-2-163-g004.jpg,"multilocular,radiolucency", Multilocular radiolucency
ROCO_73183,PMC3475026_hepatmon-12-09-6143-g004.jpg,"right,scan,lobe,show,mass,liver,ct", CT Scan Shows Well Defined Masses in Right Lobe of the Liver
ROCO_73184,PMC5551286_SNI-8-168-g004.jpg,"followup,recurrence,head,frontotemporal,lobe,residual,month,evidence,postoperation,enlargement,clinic,encephalomalacia,noncontrast,imaging,routine,cyst,left,surveillance,ct"," Surveillance CT head non-contrast was obtained during routine clinic follow-up at 1.5 months post-operation. Imaging shows residual encephalomalacia in the left fronto-temporal lobes, with no evidence or cyst recurrence or enlargement"
ROCO_73185,PMC5753916_10.1177_2050313X17746310-fig1.jpg,"gastro,abdominal,scan,show,mas,contrast,junction,duodenal,illdefined,ct", Abdominal CT scan with contrast shows an ill-defined mass below the gastro duodenal junction.
ROCO_73186,PMC5705312_cios-9-521-g001.jpg,"aa,forearm,distal,radiu,radiograph,proximal,measurement,angle,tilt,radioulnar,connecting,ulnar,parameter,ulna,head,midaxial,anteroposterior,line,neck,rotational,center,middle,radial,axi"," Anteroposterior radiograph of a forearm with an anteriorly dislocated radial head showing mid-axial lines in the proximal, middle, and distal radius and ulna used for measurement of the parameters. The line AA’ indicates the rotational axis of the forearm connecting from the center of the radial head to the center of the distal ulna. Proximal radial tilt angle, the angle between lines AA’ and a; proximal ulnar tilt angle, the angle between lines AA’ and e; proximal radioulnar angle, the angle between lines a and e; middle radial tilt angle, the angle between lines AA’ and c; middle ulnar tilt angle, the angle between lines AA’ and f; distal radial tilt angle, the angle between lines AA’ and d; and distal ulnar tilt angle, the angle between lines AA’ and g. a: the axis of the radial neck, b: the axis of the proximal radius, c: the axis of the middle radius, d: the axis of the distal radius, e: the axis of the proximal ulna, f: the axis of the middle ulna, g: the axis of the distal ulna."
ROCO_73190,PMC3263040_JIAPS-17-40-g001.jpg,"cholangiopancreaticography,pancreatic,cc,magnetic,malunion,duct,pancreaticobiliary,resonance,type"," Magnetic resonance cholangio-pancreaticography showing pancreaticobiliary malunion, type I CC and dilated pancreatic duct"
ROCO_73191,PMC5141408_JMedLife-09-437-g002.jpg,"case,pre,patient,spinal,postoperative,pelvic,rod,radiograph,posterior,obliquity,myopathy,duchenne,arthrodesi,surgery,unit"," Pre and postoperative radiographs of a patient with Duchenne myopathy treated by posterior spinal arthrodesis using the Unit Rod. In this case, the pelvic obliquity was of 30° before the surgery and was reduced to 0° postoperatively"
